REF_AREA,REF_AREA_LABEL,TIME_PERIOD,OBS_VALUE
HRV,Croatia,2014-05-01,-3.657363
HRV,Croatia,2014-06-01,-4.061896
HRV,Croatia,2014-07-01,-2.851524
HRV,Croatia,2014-08-01,-3.039216
HRV,Croatia,2014-09-01,-2.357564
HRV,Croatia,2014-10-01,-1.791045
HRV,Croatia,2014-11-01,-1.003009
HRV,Croatia,2014-12-01,-1.696607
HRV,Croatia,2015-01-01,-0.6917
HRV,Croatia,2015-02-01,0.29703
HRV,Croatia,2015-03-01,0.397614
HRV,Croatia,2015-04-01,0.598205
HRV,Croatia,2015-05-01,0.4995
HRV,Croatia,2015-06-01,0.806452
HRV,Croatia,2015-07-01,0.607287
HRV,Croatia,2015-08-01,1.011122
HRV,Croatia,2015-09-01,0.100604
HRV,Croatia,2015-10-01,0.70922
HRV,Croatia,2015-11-01,0.303951
HRV,Croatia,2015-12-01,0.101523
HRV,Croatia,2016-01-01,-0.597015
HRV,Croatia,2016-02-01,-1.48075
HRV,Croatia,2016-03-01,-1.980198
HRV,Croatia,2016-04-01,-1.585728
HRV,Croatia,2016-05-01,-0.298211
HRV,Croatia,2016-06-01,-0.3
HRV,Croatia,2016-07-01,0.0
HRV,Croatia,2016-08-01,-0.600601
HRV,Croatia,2016-09-01,-0.100503
HRV,Croatia,2016-10-01,0.0
HRV,Croatia,2016-11-01,0.40404
HRV,Croatia,2016-12-01,0.912779
HRV,Croatia,2017-01-01,2.502503
HRV,Croatia,2017-02-01,3.306613
HRV,Croatia,2017-03-01,3.333333
HRV,Croatia,2017-04-01,3.524673
HRV,Croatia,2017-05-01,2.691924
HRV,Croatia,2017-06-01,2.20662
HRV,Croatia,2017-07-01,2.716298
HRV,Croatia,2017-08-01,3.121853
HRV,Croatia,2017-09-01,3.420523
HRV,Croatia,2017-10-01,3.219316
HRV,Croatia,2017-11-01,2.716298
HRV,Croatia,2017-12-01,2.211055
HRV,Croatia,2018-01-01,0.976563
HRV,Croatia,2018-02-01,0.387973
HRV,Croatia,2018-03-01,1.173021
HRV,Croatia,2018-04-01,1.361868
HRV,Croatia,2018-05-01,1.456311
HRV,Croatia,2018-06-01,2.158979
HRV,Croatia,2018-07-01,1.567091
HRV,Croatia,2018-08-01,1.074219
HRV,Croatia,2018-09-01,0.291829
HRV,Croatia,2018-10-01,0.487329
HRV,Croatia,2018-11-01,0.489716
HRV,Croatia,2018-12-01,0.491642
HRV,Croatia,2019-01-01,-0.773694
HRV,Croatia,2019-02-01,-0.772947
HRV,Croatia,2019-03-01,-0.676329
HRV,Croatia,2019-04-01,-1.727447
HRV,Croatia,2019-05-01,-0.669856
HRV,Croatia,2019-06-01,-0.288184
HRV,Croatia,2019-07-01,0.192864
HRV,Croatia,2019-08-01,0.289855
HRV,Croatia,2019-09-01,0.484966
HRV,Croatia,2019-10-01,0.096993
HRV,Croatia,2019-11-01,0.389864
HRV,Croatia,2019-12-01,2.054795
HRV,Croatia,2020-01-01,3.411306
HRV,Croatia,2020-02-01,2.92113
HRV,Croatia,2020-03-01,3.210117
HRV,Croatia,2020-04-01,3.808594
HRV,Croatia,2020-05-01,2.504817
HRV,Croatia,2020-06-01,2.023121
HRV,Croatia,2020-07-01,1.05871
HRV,Croatia,2020-08-01,1.541426
HRV,Croatia,2020-09-01,1.158301
HRV,Croatia,2020-10-01,1.356589
HRV,Croatia,2020-11-01,1.067961
HRV,Croatia,2020-12-01,-0.862895
HRV,Croatia,2021-01-01,-1.131008
HRV,Croatia,2021-02-01,-0.851466
HRV,Croatia,2021-03-01,-1.036758
HRV,Croatia,2021-04-01,-0.56444
HRV,Croatia,2021-05-01,-0.657895
HRV,Croatia,2021-06-01,-0.094429
HRV,Croatia,2021-07-01,1.809524
HRV,Croatia,2021-08-01,2.371917
HRV,Croatia,2021-09-01,2.958015
HRV,Croatia,2021-10-01,3.537285
HRV,Croatia,2021-11-01,5.571566
HRV,Croatia,2021-12-01,7.833656
HRV,Croatia,2022-01-01,9.43756
HRV,Croatia,2022-02-01,10.019084
HRV,Croatia,2022-03-01,10.761905
HRV,Croatia,2022-04-01,12.771996
HRV,Croatia,2022-05-01,15.137181
HRV,Croatia,2022-06-01,17.013233
HRV,Croatia,2022-07-01,18.334892
HRV,Croatia,2022-08-01,19.277108
HRV,Croatia,2022-09-01,18.999073
HRV,Croatia,2022-10-01,19.759926
HRV,Croatia,2022-11-01,19.290264
HRV,Croatia,2022-12-01,19.013453
HRV,Croatia,2023-01-01,17.334495
HRV,Croatia,2023-02-01,16.999133
HRV,Croatia,2023-03-01,17.454858
HRV,Croatia,2023-04-01,15.771812
HRV,Croatia,2023-05-01,15.119145
HRV,Croatia,2023-06-01,14.620355
HRV,Croatia,2023-07-01,12.56917
HRV,Croatia,2023-08-01,10.878011
HRV,Croatia,2023-09-01,10.358255
HRV,Croatia,2023-10-01,8.712413
HRV,Croatia,2023-11-01,7.856598
HRV,Croatia,2023-12-01,6.706858
HRV,Croatia,2024-01-01,6.458797
HRV,Croatia,2024-02-01,5.707932
HRV,Croatia,2024-03-01,4.538799
HRV,Croatia,2024-04-01,4.202899
HRV,Croatia,2024-05-01,2.855103
HRV,Croatia,2024-06-01,1.761804
HRV,Croatia,2024-07-01,1.615169
HRV,Croatia,2024-08-01,2.17239
HRV,Croatia,2024-09-01,3.175723
HRV,Croatia,2024-10-01,4.822695
HRV,Croatia,2024-11-01,4.809052
HRV,Croatia,2024-12-01,5.155367
HRV,Croatia,2025-01-01,5.090656
HRV,Croatia,2025-02-01,5.119215
HRV,Croatia,2025-03-01,4.691877
HRV,Croatia,2025-04-01,4.450626
HRV,Croatia,2025-05-01,5.690493
HRV,Croatia,2025-06-01,5.817175
CUW,Curacao,2001-01-01,9.988336
CUW,Curacao,2001-02-01,4.832491
CUW,Curacao,2001-03-01,5.487871
CUW,Curacao,2001-04-01,5.816541
CUW,Curacao,2001-05-01,6.131566
CUW,Curacao,2001-06-01,6.460762
CUW,Curacao,2001-07-01,5.449817
CUW,Curacao,2001-08-01,5.449817
CUW,Curacao,2001-09-01,5.112305
CUW,Curacao,2001-10-01,2.836144
CUW,Curacao,2001-11-01,1.882992
CUW,Curacao,2001-12-01,3.4
CUW,Curacao,2002-01-01,-1.86059
CUW,Curacao,2002-02-01,-2.78252
CUW,Curacao,2002-03-01,-3.386518
CUW,Curacao,2002-04-01,0.623062
CUW,Curacao,2002-05-01,-0.309564
CUW,Curacao,2002-06-01,-0.309219
CUW,Curacao,2002-07-01,2.493042
CUW,Curacao,2002-08-01,2.493042
CUW,Curacao,2002-09-01,1.864009
CUW,Curacao,2002-10-01,2.807436
CUW,Curacao,2002-11-01,5.677649
CUW,Curacao,2002-12-01,3.7
CUW,Curacao,2003-01-01,8.380942
CUW,Curacao,2003-02-01,9.742867
CUW,Curacao,2003-03-01,9.408737
CUW,Curacao,2003-04-01,4.722783
CUW,Curacao,2003-05-01,5.363045
CUW,Curacao,2003-06-01,5.356953
CUW,Curacao,2003-07-01,2.470832
CUW,Curacao,2003-08-01,3.094575
CUW,Curacao,2003-09-01,3.411165
CUW,Curacao,2003-10-01,2.468083
CUW,Curacao,2003-11-01,0.913941
CUW,Curacao,2003-12-01,2.1
CUW,Curacao,2004-01-01,2.150298
CUW,Curacao,2004-02-01,2.45715
CUW,Curacao,2004-03-01,3.080825
CUW,Curacao,2004-04-01,3.704177
CUW,Curacao,2004-05-01,3.695951
CUW,Curacao,2004-06-01,3.380924
CUW,Curacao,2004-07-01,3.687761
CUW,Curacao,2004-08-01,4.301159
CUW,Curacao,2004-09-01,3.679607
CUW,Curacao,2004-10-01,4.93056
CUW,Curacao,2004-11-01,5.232134
CUW,Curacao,2004-12-01,4.8
CUW,Curacao,2005-01-01,7.436345
CUW,Curacao,2005-02-01,10.290233
CUW,Curacao,2005-03-01,9.957723
CUW,Curacao,2005-04-01,8.978343
CUW,Curacao,2005-05-01,8.958353
CUW,Curacao,2005-06-01,13.460321
CUW,Curacao,2005-07-01,13.105356
CUW,Curacao,2005-08-01,12.724119
CUW,Curacao,2005-09-01,14.049525
CUW,Curacao,2005-10-01,14.326863
CUW,Curacao,2005-11-01,14.602845
CUW,Curacao,2005-12-01,7.4
CUW,Curacao,2006-01-01,13.847124
CUW,Curacao,2006-02-01,10.543057
CUW,Curacao,2006-03-01,10.543057
CUW,Curacao,2006-04-01,11.178183
CUW,Curacao,2006-05-01,11.153902
CUW,Curacao,2006-06-01,7.343181
CUW,Curacao,2006-07-01,8.238066
CUW,Curacao,2006-08-01,7.61159
CUW,Curacao,2006-09-01,7.595561
CUW,Curacao,2006-10-01,6.969326
CUW,Curacao,2006-11-01,6.056413
CUW,Curacao,2006-12-01,7.9
CUW,Curacao,2007-01-01,6.317641
CUW,Curacao,2007-02-01,6.311108
CUW,Curacao,2007-03-01,6.897131
CUW,Curacao,2007-04-01,7.477457
CUW,Curacao,2007-05-01,7.461987
CUW,Curacao,2007-06-01,7.739841
CUW,Curacao,2007-07-01,8.587112
CUW,Curacao,2007-08-01,9.461028
CUW,Curacao,2007-09-01,9.441519
CUW,Curacao,2007-10-01,9.42209
CUW,Curacao,2007-11-01,11.47898
CUW,Curacao,2007-12-01,8.9
CUW,Curacao,2008-01-01,12.592627
CUW,Curacao,2008-02-01,14.36941
CUW,Curacao,2008-03-01,14.939039
CUW,Curacao,2008-04-01,15.792634
CUW,Curacao,2008-05-01,17.872529
CUW,Curacao,2008-06-01,23.032394
CUW,Curacao,2008-07-01,23.173551
CUW,Curacao,2008-08-01,23.693996
CUW,Curacao,2008-09-01,24.881196
CUW,Curacao,2008-10-01,25.449315
CUW,Curacao,2008-11-01,24.012819
CUW,Curacao,2008-12-01,18.4
CUW,Curacao,2009-01-01,15.195682
CUW,Curacao,2009-02-01,10.281114
CUW,Curacao,2009-03-01,9.13299
CUW,Curacao,2009-04-01,7.985716
CUW,Curacao,2009-05-01,6.035406
CUW,Curacao,2009-06-01,2.805715
CUW,Curacao,2009-07-01,3.296893
CUW,Curacao,2009-08-01,0.249825
CUW,Curacao,2009-09-01,2.502602
CUW,Curacao,2009-10-01,1.491448
CUW,Curacao,2009-11-01,0.989189
CUW,Curacao,2009-12-01,9.9
CUW,Curacao,2010-01-01,7.17975
CUW,Curacao,2010-02-01,9.913842
CUW,Curacao,2010-03-01,9.913842
CUW,Curacao,2010-04-01,10.432654
CUW,Curacao,2010-05-01,10.951134
CUW,Curacao,2010-06-01,9.00792
CUW,Curacao,2010-07-01,7.100992
CUW,Curacao,2010-08-01,8.974624
CUW,Curacao,2010-09-01,5.253507
CUW,Curacao,2010-10-01,5.762836
CUW,Curacao,2010-11-01,5.49805
CUW,Curacao,2010-12-01,4.60251
CUW,Curacao,2011-01-01,5.473394
CUW,Curacao,2011-02-01,5.726628
CUW,Curacao,2011-03-01,6.234261
CUW,Curacao,2011-04-01,4.19804
CUW,Curacao,2011-05-01,3.685311
CUW,Curacao,2011-06-01,4.179435
CUW,Curacao,2011-07-01,7.683248
CUW,Curacao,2011-08-01,8.184154
CUW,Curacao,2011-09-01,8.685672
CUW,Curacao,2011-10-01,8.670163
CUW,Curacao,2011-11-01,8.154997
CUW,Curacao,2011-12-01,7.7
CUW,Curacao,2012-01-01,9.130601
CUW,Curacao,2012-02-01,9.122489
CUW,Curacao,2012-03-01,9.866998
CUW,Curacao,2012-04-01,11.696911
CUW,Curacao,2012-05-01,12.449397
CUW,Curacao,2012-06-01,12.415989
CUW,Curacao,2012-07-01,7.970423
CUW,Curacao,2012-08-01,6.475284
CUW,Curacao,2012-09-01,5.971239
CUW,Curacao,2012-10-01,7.424576
CUW,Curacao,2012-11-01,9.652498
CUW,Curacao,2012-12-01,6.128134
CUW,Curacao,2013-01-01,4.002069
CUW,Curacao,2013-02-01,6.39785
CUW,Curacao,2013-03-01,7.335915
CUW,Curacao,2013-04-01,8.28551
CUW,Curacao,2013-05-01,5.612237
CUW,Curacao,2013-06-01,3.475937
CUW,Curacao,2013-07-01,1.150212
CUW,Curacao,2013-08-01,2.31463
CUW,Curacao,2013-09-01,2.3127
CUW,Curacao,2013-10-01,1.604657
CUW,Curacao,2013-11-01,0.681219
CUW,Curacao,2013-12-01,1.662292
CUW,Curacao,2014-01-01,4.887637
CUW,Curacao,2014-02-01,2.980731
CUW,Curacao,2014-03-01,-1.123315
CUW,Curacao,2014-04-01,-2.446788
CUW,Curacao,2014-05-01,1.812737
CUW,Curacao,2014-06-01,5.762836
CUW,Curacao,2014-07-01,8.434837
CUW,Curacao,2014-08-01,7.941347
CUW,Curacao,2014-09-01,2.815594
CUW,Curacao,2014-10-01,1.737183
CUW,Curacao,2014-11-01,1.067137
CUW,Curacao,2014-12-01,5.765921
CUW,Curacao,2015-01-01,0.567121
CUW,Curacao,2015-02-01,0.052686
CUW,Curacao,2015-03-01,3.263021
CUW,Curacao,2015-04-01,2.864486
CUW,Curacao,2015-05-01,-0.020802
CUW,Curacao,2015-06-01,-2.207136
CUW,Curacao,2015-07-01,-2.033475
CUW,Curacao,2015-08-01,-2.033475
CUW,Curacao,2015-09-01,2.371218
CUW,Curacao,2015-10-01,2.45098
CUW,Curacao,2015-11-01,2.200489
CUW,Curacao,2015-12-01,2.115541
CUW,Curacao,2016-01-01,2.516234
CUW,Curacao,2016-02-01,2.593193
CUW,Curacao,2016-03-01,1.442308
CUW,Curacao,2016-04-01,1.284109
CUW,Curacao,2016-05-01,1.202887
CUW,Curacao,2016-06-01,1.52
CUW,Curacao,2016-07-01,0.956175
CUW,Curacao,2016-08-01,0.796813
CUW,Curacao,2016-09-01,1.357827
CUW,Curacao,2016-10-01,1.355662
CUW,Curacao,2016-11-01,1.515152
CUW,Curacao,2016-12-01,1.832669
CUW,Curacao,2017-01-01,1.346002
CUW,Curacao,2017-02-01,1.421801
CUW,Curacao,2017-03-01,1.184834
CUW,Curacao,2017-04-01,1.505547
CUW,Curacao,2017-05-01,1.505547
CUW,Curacao,2017-06-01,1.260835
CUW,Curacao,2017-07-01,1.657459
CUW,Curacao,2017-08-01,1.818182
CUW,Curacao,2017-09-01,2.048857
CUW,Curacao,2017-10-01,2.045633
CUW,Curacao,2017-11-01,2.435192
CUW,Curacao,2017-12-01,2.034429
CUW,Curacao,2018-01-01,2.578125
CUW,Curacao,2018-02-01,3.660436
CUW,Curacao,2018-03-01,4.449649
CUW,Curacao,2018-04-01,4.605777
CUW,Curacao,2018-05-01,4.839969
CUW,Curacao,2018-06-01,4.902724
CUW,Curacao,2018-07-01,4.813665
CUW,Curacao,2018-08-01,4.968944
CUW,Curacao,2018-09-01,4.401544
CUW,Curacao,2018-10-01,4.163454
CUW,Curacao,2018-11-01,4.371166
CUW,Curacao,2018-12-01,5.138037
CUW,Curacao,2019-01-01,4.950495
CUW,Curacao,2019-02-01,4.357626
CUW,Curacao,2019-03-01,4.633782
CUW,Curacao,2019-04-01,5.671642
CUW,Curacao,2019-05-01,5.510052
CUW,Curacao,2019-06-01,5.489614
CUW,Curacao,2019-07-01,6.0
CUW,Curacao,2019-08-01,6.656805
CUW,Curacao,2019-09-01,7.174556
CUW,Curacao,2019-10-01,7.475944
CUW,Curacao,2019-11-01,7.421014
CUW,Curacao,2019-12-01,7.221007
CUW,Curacao,2020-01-01,7.111756
CUW,Curacao,2020-02-01,7.199424
CUW,Curacao,2020-03-01,6.571429
CUW,Curacao,2020-04-01,5.508475
CUW,Curacao,2020-05-01,5.575159
CUW,Curacao,2020-06-01,6.329114
CUW,Curacao,2020-07-01,6.289308
CUW,Curacao,2020-08-01,6.380028
CUW,Curacao,2020-09-01,6.418219
CUW,Curacao,2020-10-01,6.680441
CUW,Curacao,2020-11-01,6.566347
CUW,Curacao,2020-12-01,6.734694
CUW,Curacao,2021-01-01,7.04607
CUW,Curacao,2021-02-01,7.118872
CUW,Curacao,2021-03-01,6.647115
CUW,Curacao,2021-04-01,7.077465
CUW,Curacao,2021-05-01,7.315881
CUW,Curacao,2021-06-01,6.652176
CUW,Curacao,2021-07-01,6.584042
CUW,Curacao,2021-08-01,6.797133
CUW,Curacao,2021-09-01,6.705794
CUW,Curacao,2021-10-01,6.868481
CUW,Curacao,2021-11-01,6.892312
CUW,Curacao,2021-12-01,7.234351
CUW,Curacao,2022-01-01,7.661948
CUW,Curacao,2022-02-01,7.723106
CUW,Curacao,2022-03-01,8.96861
CUW,Curacao,2022-04-01,9.188225
CUW,Curacao,2022-05-01,9.688889
CUW,Curacao,2022-06-01,10.353982
CUW,Curacao,2022-07-01,12.059859
CUW,Curacao,2022-08-01,13.15331
CUW,Curacao,2022-09-01,15.091067
CUW,Curacao,2022-10-01,15.0
CUW,Curacao,2022-11-01,15.424165
CUW,Curacao,2022-12-01,15.267176
CUW,Curacao,2023-01-01,15.352349
CUW,Curacao,2023-02-01,15.863787
CUW,Curacao,2023-03-01,15.473251
CUW,Curacao,2023-04-01,15.686275
CUW,Curacao,2023-05-01,15.964344
CUW,Curacao,2023-06-01,15.477145
CUW,Curacao,2023-07-01,14.139827
CUW,Curacao,2023-08-01,12.625096
CUW,Curacao,2023-09-01,11.077619
CUW,Curacao,2023-10-01,12.068966
CUW,Curacao,2023-11-01,12.026726
CUW,Curacao,2023-12-01,11.92053
CYP,Cyprus,2001-01-01,0.597043
CYP,Cyprus,2001-02-01,1.010196
CYP,Cyprus,2001-03-01,0.271765
CYP,Cyprus,2001-04-01,1.060336
CYP,Cyprus,2001-05-01,0.85701
CYP,Cyprus,2001-06-01,7.41421
CYP,Cyprus,2001-07-01,0.571215
CYP,Cyprus,2001-08-01,4.621769
CYP,Cyprus,2001-09-01,6.754703
CYP,Cyprus,2001-10-01,10.045104
CYP,Cyprus,2001-11-01,6.475152
CYP,Cyprus,2001-12-01,9.426116
CYP,Cyprus,2002-01-01,11.144607
CYP,Cyprus,2002-02-01,8.701748
CYP,Cyprus,2002-03-01,8.084112
CYP,Cyprus,2002-04-01,8.560817
CYP,Cyprus,2002-05-01,5.116838
CYP,Cyprus,2002-06-01,1.709863
CYP,Cyprus,2002-07-01,3.39851
CYP,Cyprus,2002-08-01,4.71511
CYP,Cyprus,2002-09-01,3.488476
CYP,Cyprus,2002-10-01,-0.5038
CYP,Cyprus,2002-11-01,1.153813
CYP,Cyprus,2002-12-01,0.785407
CYP,Cyprus,2003-01-01,0.288184
CYP,Cyprus,2003-02-01,4.153052
CYP,Cyprus,2003-03-01,7.825335
CYP,Cyprus,2003-04-01,4.473144
CYP,Cyprus,2003-05-01,7.503734
CYP,Cyprus,2003-06-01,5.220315
CYP,Cyprus,2003-07-01,5.574066
CYP,Cyprus,2003-08-01,3.934567
CYP,Cyprus,2003-09-01,6.741766
CYP,Cyprus,2003-10-01,5.509784
CYP,Cyprus,2003-11-01,6.526587
CYP,Cyprus,2003-12-01,3.745601
CYP,Cyprus,2004-01-01,6.102096
CYP,Cyprus,2004-02-01,3.681995
CYP,Cyprus,2004-03-01,-0.441059
CYP,Cyprus,2004-04-01,2.415063
CYP,Cyprus,2004-05-01,2.966898
CYP,Cyprus,2004-06-01,5.80222
CYP,Cyprus,2004-07-01,7.650972
CYP,Cyprus,2004-08-01,5.376077
CYP,Cyprus,2004-09-01,1.756223
CYP,Cyprus,2004-10-01,3.050268
CYP,Cyprus,2004-11-01,3.357218
CYP,Cyprus,2004-12-01,6.31613
CYP,Cyprus,2005-01-01,2.764059
CYP,Cyprus,2005-02-01,2.348913
CYP,Cyprus,2005-03-01,2.601692
CYP,Cyprus,2005-04-01,1.422862
CYP,Cyprus,2005-05-01,-0.452453
CYP,Cyprus,2005-06-01,-0.794786
CYP,Cyprus,2005-07-01,-0.301085
CYP,Cyprus,2005-08-01,1.194875
CYP,Cyprus,2005-09-01,3.610165
CYP,Cyprus,2005-10-01,3.875602
CYP,Cyprus,2005-11-01,4.027107
CYP,Cyprus,2005-12-01,-1.162349
CYP,Cyprus,2006-01-01,2.512496
CYP,Cyprus,2006-02-01,2.957483
CYP,Cyprus,2006-03-01,4.987325
CYP,Cyprus,2006-04-01,5.64473
CYP,Cyprus,2006-05-01,6.122902
CYP,Cyprus,2006-06-01,6.087841
CYP,Cyprus,2006-07-01,4.939404
CYP,Cyprus,2006-08-01,4.386684
CYP,Cyprus,2006-09-01,5.288325
CYP,Cyprus,2006-10-01,5.555931
CYP,Cyprus,2006-11-01,4.564512
CYP,Cyprus,2006-12-01,7.139321
CYP,Cyprus,2007-01-01,6.76992
CYP,Cyprus,2007-02-01,6.473279
CYP,Cyprus,2007-03-01,5.606396
CYP,Cyprus,2007-04-01,6.583373
CYP,Cyprus,2007-05-01,7.327461
CYP,Cyprus,2007-06-01,4.027629
CYP,Cyprus,2007-07-01,6.312195
CYP,Cyprus,2007-08-01,7.861183
CYP,Cyprus,2007-09-01,6.57255
CYP,Cyprus,2007-10-01,2.986182
CYP,Cyprus,2007-11-01,2.721402
CYP,Cyprus,2007-12-01,3.752311
CYP,Cyprus,2008-01-01,4.360916
CYP,Cyprus,2008-02-01,6.683123
CYP,Cyprus,2008-03-01,6.959774
CYP,Cyprus,2008-04-01,5.834085
CYP,Cyprus,2008-05-01,6.3943
CYP,Cyprus,2008-06-01,7.687272
CYP,Cyprus,2008-07-01,7.378177
CYP,Cyprus,2008-08-01,6.68385
CYP,Cyprus,2008-09-01,9.079744
CYP,Cyprus,2008-10-01,12.093652
CYP,Cyprus,2008-11-01,9.860799
CYP,Cyprus,2008-12-01,7.981472
CYP,Cyprus,2009-01-01,9.397675
CYP,Cyprus,2009-02-01,6.735796
CYP,Cyprus,2009-03-01,9.005629
CYP,Cyprus,2009-04-01,5.614723
CYP,Cyprus,2009-05-01,6.866152
CYP,Cyprus,2009-06-01,6.877985
CYP,Cyprus,2009-07-01,4.016751
CYP,Cyprus,2009-08-01,-0.708156
CYP,Cyprus,2009-09-01,-2.87116
CYP,Cyprus,2009-10-01,-2.996465
CYP,Cyprus,2009-11-01,2.100875
CYP,Cyprus,2009-12-01,1.484903
CYP,Cyprus,2010-01-01,-1.973789
CYP,Cyprus,2010-02-01,0.963468
CYP,Cyprus,2010-03-01,-2.073228
CYP,Cyprus,2010-04-01,-0.346886
CYP,Cyprus,2010-05-01,-3.807409
CYP,Cyprus,2010-06-01,-2.299504
CYP,Cyprus,2010-07-01,-0.764111
CYP,Cyprus,2010-08-01,5.781171
CYP,Cyprus,2010-09-01,7.145814
CYP,Cyprus,2010-10-01,5.954451
CYP,Cyprus,2010-11-01,-2.233787
CYP,Cyprus,2010-12-01,-2.812551
CYP,Cyprus,2011-01-01,2.176571
CYP,Cyprus,2011-02-01,1.065606
CYP,Cyprus,2011-03-01,2.40473
CYP,Cyprus,2011-04-01,3.189509
CYP,Cyprus,2011-05-01,6.036118
CYP,Cyprus,2011-06-01,8.507984
CYP,Cyprus,2011-07-01,6.830601
CYP,Cyprus,2011-08-01,1.515031
CYP,Cyprus,2011-09-01,-0.324575
CYP,Cyprus,2011-10-01,1.125528
CYP,Cyprus,2011-11-01,7.747113
CYP,Cyprus,2011-12-01,9.534962
CYP,Cyprus,2012-01-01,4.755066
CYP,Cyprus,2012-02-01,3.469982
CYP,Cyprus,2012-03-01,2.028398
CYP,Cyprus,2012-04-01,1.325802
CYP,Cyprus,2012-05-01,0.419939
CYP,Cyprus,2012-06-01,-4.177205
CYP,Cyprus,2012-07-01,-1.519027
CYP,Cyprus,2012-08-01,2.469136
CYP,Cyprus,2012-09-01,2.318189
CYP,Cyprus,2012-10-01,1.228938
CYP,Cyprus,2012-11-01,-1.61131
CYP,Cyprus,2012-12-01,-0.610874
CYP,Cyprus,2013-01-01,0.525514
CYP,Cyprus,2013-02-01,-0.669202
CYP,Cyprus,2013-03-01,0.619361
CYP,Cyprus,2013-04-01,0.495509
CYP,Cyprus,2013-05-01,0.58081
CYP,Cyprus,2013-06-01,4.199328
CYP,Cyprus,2013-07-01,1.904462
CYP,Cyprus,2013-08-01,-1.166692
CYP,Cyprus,2013-09-01,-1.470031
CYP,Cyprus,2013-10-01,0.656639
CYP,Cyprus,2013-11-01,-2.116647
CYP,Cyprus,2013-12-01,-0.829748
CYP,Cyprus,2014-01-01,-4.076066
CYP,Cyprus,2014-02-01,-2.480478
CYP,Cyprus,2014-03-01,-2.963751
CYP,Cyprus,2014-04-01,-2.049307
CYP,Cyprus,2014-05-01,-1.562981
CYP,Cyprus,2014-06-01,-0.913487
CYP,Cyprus,2014-07-01,-0.316627
CYP,Cyprus,2014-08-01,-1.026155
CYP,Cyprus,2014-09-01,-0.653695
CYP,Cyprus,2014-10-01,-1.395737
CYP,Cyprus,2014-11-01,2.391287
CYP,Cyprus,2014-12-01,-2.246669
CYP,Cyprus,2015-01-01,2.87497
CYP,Cyprus,2015-02-01,2.520019
CYP,Cyprus,2015-03-01,2.600047
CYP,Cyprus,2015-04-01,1.447224
CYP,Cyprus,2015-05-01,0.148612
CYP,Cyprus,2015-06-01,-2.742485
CYP,Cyprus,2015-07-01,-5.469476
CYP,Cyprus,2015-08-01,-2.276271
CYP,Cyprus,2015-09-01,-1.470816
CYP,Cyprus,2015-10-01,-0.561582
CYP,Cyprus,2015-11-01,0.824726
CYP,Cyprus,2015-12-01,1.545411
CYP,Cyprus,2016-01-01,-0.239734
CYP,Cyprus,2016-02-01,-3.177535
CYP,Cyprus,2016-03-01,-6.206308
CYP,Cyprus,2016-04-01,-4.561253
CYP,Cyprus,2016-05-01,-1.549406
CYP,Cyprus,2016-06-01,-0.241945
CYP,Cyprus,2016-07-01,9.743507
CYP,Cyprus,2016-08-01,5.56264
CYP,Cyprus,2016-09-01,3.064404
CYP,Cyprus,2016-10-01,-2.032635
CYP,Cyprus,2016-11-01,-3.320787
CYP,Cyprus,2016-12-01,0.760992
CYP,Cyprus,2017-01-01,0.907029
CYP,Cyprus,2017-02-01,3.080041
CYP,Cyprus,2017-03-01,5.358632
CYP,Cyprus,2017-04-01,3.13248
CYP,Cyprus,2017-05-01,1.29065
CYP,Cyprus,2017-06-01,-0.777414
CYP,Cyprus,2017-07-01,-5.816512
CYP,Cyprus,2017-08-01,-3.407551
CYP,Cyprus,2017-09-01,-2.822266
CYP,Cyprus,2017-10-01,0.495701
CYP,Cyprus,2017-11-01,0.202593
CYP,Cyprus,2017-12-01,-4.276642
CYP,Cyprus,2018-01-01,-5.774304
CYP,Cyprus,2018-02-01,-4.255947
CYP,Cyprus,2018-03-01,-2.780526
CYP,Cyprus,2018-04-01,-0.221998
CYP,Cyprus,2018-05-01,1.023377
CYP,Cyprus,2018-06-01,3.865979
CYP,Cyprus,2018-07-01,2.397156
CYP,Cyprus,2018-08-01,3.397474
CYP,Cyprus,2018-09-01,3.597628
CYP,Cyprus,2018-10-01,2.9394
CYP,Cyprus,2018-11-01,2.921553
CYP,Cyprus,2018-12-01,2.104281
CYP,Cyprus,2019-01-01,6.988801
CYP,Cyprus,2019-02-01,5.2664
CYP,Cyprus,2019-03-01,3.582697
CYP,Cyprus,2019-04-01,2.902508
CYP,Cyprus,2019-05-01,-0.724998
CYP,Cyprus,2019-06-01,-0.972705
CYP,Cyprus,2019-07-01,-1.616903
CYP,Cyprus,2019-08-01,-3.188912
CYP,Cyprus,2019-09-01,-2.279562
CYP,Cyprus,2019-10-01,-3.119499
CYP,Cyprus,2019-11-01,-1.384933
CYP,Cyprus,2019-12-01,1.796954
CYP,Cyprus,2020-01-01,0.911029
CYP,Cyprus,2020-02-01,1.677394
CYP,Cyprus,2020-03-01,0.363565
CYP,Cyprus,2020-04-01,-1.316953
CYP,Cyprus,2020-05-01,3.651461
CYP,Cyprus,2020-06-01,0.621429
CYP,Cyprus,2020-07-01,-1.451906
CYP,Cyprus,2020-08-01,0.680817
CYP,Cyprus,2020-09-01,2.253325
CYP,Cyprus,2020-10-01,3.219945
CYP,Cyprus,2020-11-01,3.705179
